provider_symbol,source_exchange,master_id,source_name,agrud_ticker,agrud_exchange_name,exchange_id,,security_type_id,provider_id
NTAP,NasdaqGS,47155,CFRA,NTAP,NASDAQ,1,Coprorate Action Maintained,4,15
NTCT,NasdaqGS,47156,CFRA,NTCT,NASDAQ,1,Coprorate Action Maintained,4,15
NTES,NasdaqGS,47157,CFRA,NTES,NASDAQ,1,Coprorate Action Maintained,2,15
NTGR,NasdaqGS,47158,CFRA,NTGR,NASDAQ,1,Coprorate Action Maintained,4,15
NTRS,NasdaqGS,47163,CFRA,NTRS,NASDAQ,1,Coprorate Action Maintained,4,15
NUAN,NasdaqGS,47165,CFRA,NUAN,NASDAQ,1,Coprorate Action Maintained,4,15
NVAX,NasdaqGS,47169,CFRA,NVAX,NASDAQ,1,Coprorate Action Maintained,4,15
NVDA,NasdaqGS,47171,CFRA,NVDA,NASDAQ,1,Coprorate Action Maintained,4,15
NWSA,NasdaqGS,47186,CFRA,NWSA,NASDAQ,1,Coprorate Action Maintained,4,15
NXPI,NasdaqGS,47187,CFRA,NXPI,NASDAQ,1,Coprorate Action Maintained,2,15
ODFL,NasdaqGS,47202,CFRA,ODFL,NASDAQ,1,Coprorate Action Maintained,4,15
OLED,NasdaqGS,47214,CFRA,OLED,NASDAQ,1,Coprorate Action Maintained,4,15
ON,NasdaqGS,47224,CFRA,ON,NASDAQ,1,Coprorate Action Maintained,4,15
ORLY,NasdaqGS,47239,CFRA,ORLY,NASDAQ,1,Coprorate Action Maintained,4,15
PAYX,NasdaqGS,47274,CFRA,PAYX,NASDAQ,1,Coprorate Action Maintained,4,15
PBCT,NasdaqGS,47276,CFRA,PBCT,NASDAQ,1,Coprorate Action Maintained,4,15
PCAR,NasdaqGS,47283,CFRA,PCAR,NASDAQ,1,Coprorate Action Maintained,4,15
BKNG,NasdaqGS,47287,CFRA,BKNG,NASDAQ,1,Coprorate Action Maintained,4,15
PDCO,NasdaqGS,47299,CFRA,PDCO,NASDAQ,1,Coprorate Action Maintained,4,15
PEGA,NasdaqGS,47307,CFRA,PEGA,NASDAQ,1,Coprorate Action Maintained,4,15
PENN,NasdaqGS,47310,CFRA,PENN,NASDAQ,1,Coprorate Action Maintained,4,15
PLUG,NasdaqGS,47351,CFRA,PLUG,NASDAQ,1,Coprorate Action Maintained,4,15
PODD,NasdaqGS,47366,CFRA,PODD,NASDAQ,1,Coprorate Action Maintained,4,15
POOL,NasdaqGS,47367,CFRA,POOL,NASDAQ,1,Coprorate Action Maintained,4,15
PTEN,NasdaqGS,47422,CFRA,PTEN,NASDAQ,1,Coprorate Action Maintained,4,15
PZZA,NasdaqGS,47436,CFRA,PZZA,NASDAQ,1,Coprorate Action Maintained,4,15
QCOM,NasdaqGS,47444,CFRA,QCOM,NASDAQ,1,Coprorate Action Maintained,4,15
QGEN,NYSE,47447,CFRA,QGEN,NYSE,2,Coprorate Action Maintained,2,15
QRVO,NasdaqGS,47464,CFRA,QRVO,NASDAQ,1,Coprorate Action Maintained,4,15
REGI,NasdaqGS,47503,CFRA,REGI,NASDAQ,1,Coprorate Action Maintained,4,15
REGN,NasdaqGS,47504,CFRA,REGN,NASDAQ,1,Coprorate Action Maintained,4,15
RGLD,NasdaqGS,47519,CFRA,RGLD,NASDAQ,1,Coprorate Action Maintained,4,15
RMBS,NasdaqGS,47532,CFRA,RMBS,NASDAQ,1,Coprorate Action Maintained,4,15
ROST,NasdaqGS,47550,CFRA,ROST,NASDAQ,1,Coprorate Action Maintained,4,15
SABR,NasdaqGS,47578,CFRA,SABR,NASDAQ,1,Coprorate Action Maintained,4,15
SAFM,NasdaqGS,47580,CFRA,SAFM,NASDAQ,1,Coprorate Action Maintained,4,15
SANM,NasdaqGS,47589,CFRA,SANM,NASDAQ,1,Coprorate Action Maintained,4,15
SAVE,NYSE,47593,CFRA,SAVE,NYSE,2,Coprorate Action Maintained,4,15
SBAC,NasdaqGS,47594,CFRA,SBAC,NASDAQ,1,Coprorate Action Maintained,4,15
SBGI,NasdaqGS,47599,CFRA,SBGI,NASDAQ,1,Coprorate Action Maintained,4,15
SBUX,NasdaqGS,47605,CFRA,SBUX,NASDAQ,1,Coprorate Action Maintained,4,15
SFM,NasdaqGS,47629,CFRA,SFM,NASDAQ,1,Coprorate Action Maintained,4,15
SGEN,NasdaqGS,47635,CFRA,SGEN,NASDAQ,1,Coprorate Action Maintained,4,15
SIRI,NasdaqGS,47670,CFRA,SIRI,NASDAQ,1,Coprorate Action Maintained,4,15
SIVB,NasdaqGS,47672,CFRA,SIVB,NASDAQ,1,Coprorate Action Maintained,4,15
SKYW,NasdaqGS,47679,CFRA,SKYW,NASDAQ,1,Coprorate Action Maintained,4,15
SLAB,NasdaqGS,47681,CFRA,SLAB,NASDAQ,1,Coprorate Action Maintained,4,15
SLGN,NasdaqGS,47683,CFRA,SLGN,NASDAQ,1,Coprorate Action Maintained,4,15
SMTC,NasdaqGS,47704,CFRA,SMTC,NASDAQ,1,Coprorate Action Maintained,4,15
SNPS,NasdaqGS,47715,CFRA,SNPS,NASDAQ,1,Coprorate Action Maintained,4,15
RBBN,NasdaqGS,47726,CFRA,RBBN,NASDAQ,1,Coprorate Action Maintained,4,15
SPWR,NasdaqGS,47751,CFRA,SPWR,NASDAQ,1,Coprorate Action Maintained,4,15
SRCL,NasdaqGS,47758,CFRA,SRCL,NASDAQ,1,Coprorate Action Maintained,4,15
SSYS,NasdaqGS,47771,CFRA,SSYS,NASDAQ,1,Coprorate Action Maintained,2,15
STLD,NasdaqGS,47780,CFRA,STLD,NASDAQ,1,Coprorate Action Maintained,4,15
STX,NasdaqGS,47793,CFRA,STX,NASDAQ,1,Coprorate Action Maintained,4,15
SWKS,NasdaqGS,47807,CFRA,SWKS,NASDAQ,1,Coprorate Action Maintained,4,15
NLOK,NasdaqGS,47811,CFRA,NLOK,NASDAQ,1,Coprorate Action Maintained,4,15
SYNA,NasdaqGS,47813,CFRA,SYNA,NASDAQ,1,Coprorate Action Maintained,4,15
TNDM,NasdaqGS,47884,CFRA,TNDM,NASDAQ,1,Coprorate Action Maintained,4,15
TRIP,NasdaqGS,47899,CFRA,TRIP,NASDAQ,1,Coprorate Action Maintained,4,15
TRMB,NasdaqGS,47901,CFRA,TRMB,NASDAQ,1,Coprorate Action Maintained,4,15
TRMK,NasdaqGS,47902,CFRA,TRMK,NASDAQ,1,Coprorate Action Maintained,4,15
TROW,NasdaqGS,47906,CFRA,TROW,NASDAQ,1,Coprorate Action Maintained,4,15
TSCO,NasdaqGS,47914,CFRA,TSCO,NASDAQ,1,Coprorate Action Maintained,4,15
TSLA,NasdaqGS,47916,CFRA,TSLA,NASDAQ,1,Coprorate Action Maintained,4,15
TTEK,NasdaqGS,47924,CFRA,TTEK,NASDAQ,1,Coprorate Action Maintained,4,15
TTWO,NasdaqGS,47931,CFRA,TTWO,NASDAQ,1,Coprorate Action Maintained,4,15
TXN,NasdaqGS,47940,CFRA,TXN,NASDAQ,1,Coprorate Action Maintained,4,15
ULTA,NasdaqGS,47968,CFRA,ULTA,NASDAQ,1,Coprorate Action Maintained,4,15
UNFI,NYSE,47975,CFRA,UNFI,NYSE,2,Coprorate Action Maintained,4,15
URBN,NasdaqGS,47983,CFRA,URBN,NASDAQ,1,Coprorate Action Maintained,4,15
VOD,NasdaqGS,48040,CFRA,VOD,NASDAQ,1,Coprorate Action Maintained,2,15
VRSK,NasdaqGS,48051,CFRA,VRSK,NASDAQ,1,Coprorate Action Maintained,4,15
VRSN,NasdaqGS,48052,CFRA,VRSN,NASDAQ,1,Coprorate Action Maintained,4,15
VRTX,NasdaqGS,48057,CFRA,VRTX,NASDAQ,1,Coprorate Action Maintained,4,15
WABC,NasdaqGS,48080,CFRA,WABC,NASDAQ,1,Coprorate Action Maintained,4,15
WBA,NasdaqGS,48087,CFRA,WBA,NASDAQ,1,Coprorate Action Maintained,4,15
WDC,NasdaqGS,48091,CFRA,WDC,NASDAQ,1,Coprorate Action Maintained,4,15
WDFC,NasdaqGS,48092,CFRA,WDFC,NASDAQ,1,Coprorate Action Maintained,4,15
WYNN,NasdaqGS,48141,CFRA,WYNN,NASDAQ,1,Coprorate Action Maintained,4,15
XLNX,NasdaqGS,48147,CFRA,XLNX,NASDAQ,1,Coprorate Action Maintained,4,15
XRAY,NasdaqGS,48156,CFRA,XRAY,NASDAQ,1,Coprorate Action Maintained,4,15
YY,NasdaqGS,48167,CFRA,YY,NASDAQ,1,Coprorate Action Maintained,2,15
Z,NasdaqGS,48168,CFRA,Z,NASDAQ,1,Coprorate Action Maintained,4,15
ZBRA,NasdaqGS,48171,CFRA,ZBRA,NASDAQ,1,Coprorate Action Maintained,4,15
ZION,NasdaqGS,48177,CFRA,ZION,NASDAQ,1,Coprorate Action Maintained,4,15
AMD,NasdaqGS,48187,CFRA,AMD,NASDAQ,1,Coprorate Action Maintained,4,15
DOX,NasdaqGS,48188,CFRA,DOX,NASDAQ,1,Coprorate Action Maintained,2,15
GT,NasdaqGS,48190,CFRA,GT,NASDAQ,1,Coprorate Action Maintained,4,15
MAR,NasdaqGS,48191,CFRA,MAR,NASDAQ,1,Coprorate Action Maintained,4,15
ODP,NasdaqGS,48194,CFRA,ODP,NASDAQ,1,Coprorate Action Maintained,4,15
PPC,NasdaqGS,48226,CFRA,PPC,NASDAQ,1,Coprorate Action Maintained,4,15
PTC,NasdaqGS,49341,CFRA,PTC,NASDAQ,1,Coprorate Action Maintained,4,15
RDS.A,NYSE,49401,CFRA,RDS/A,NYSE,2,Coprorate Action Maintained,2,15
SYNH,NasdaqGS,49479,CFRA,SYNH,NASDAQ,1,Coprorate Action Maintained,4,15
SEDG,NasdaqGS,49521,CFRA,SEDG,NASDAQ,1,Coprorate Action Maintained,4,15
BF.B,NYSE,67685,CFRA,BF/B,NYSE,2,Coprorate Action Maintained,4,15
BRK.B,NYSE,67686,CFRA,BRK/B,NYSE,2,Coprorate Action Maintained,4,15
KHC,NasdaqGS,67691,CFRA,KHC,NASDAQ,1,Coprorate Action Maintained,4,15
PYPL,NasdaqGS,67692,CFRA,PYPL,NASDAQ,1,Coprorate Action Maintained,4,15
ES,NYSE,67693,CFRA,ES,NYSE,2,Coprorate Action Maintained,4,15
LNG,NYSEAM,67787,CFRA,LNG,AMEX,3,Coprorate Action Maintained,4,15
NG,NYSEAM,67800,CFRA,NG,AMEX,3,Coprorate Action Maintained,4,15
WRK,NYSE,68507,CFRA,WRK,NYSE,2,Coprorate Action Maintained,4,15
LITE,NasdaqGS,68508,CFRA,LITE,NASDAQ,1,Coprorate Action Maintained,4,15
HPE,NYSE,68511,CFRA,HPE,NYSE,2,Coprorate Action Maintained,4,15
TMUS,NasdaqGS,68526,CFRA,TMUS,NASDAQ,1,Coprorate Action Maintained,4,15
ENR,NYSE,68533,CFRA,ENR,NYSE,2,Coprorate Action Maintained,4,15
WLTW,NasdaqGS,68561,CFRA,WLTW,NASDAQ,1,Coprorate Action Maintained,4,15
AGR,NYSE,68562,CFRA,AGR,NYSE,2,Coprorate Action Maintained,4,15
TWLO,NYSE,68595,CFRA,TWLO,NYSE,2,Coprorate Action Maintained,4,15
SPGI,NYSE,68596,CFRA,SPGI,NYSE,2,Coprorate Action Maintained,4,15
AC,NYSE,68605,CFRA,AC,NYSE,2,Coprorate Action Maintained,4,15
TDOC,NYSE,68607,CFRA,TDOC,NYSE,2,Coprorate Action Maintained,4,15
PSTG,NYSE,68618,CFRA,PSTG,NYSE,2,Coprorate Action Maintained,4,15
FTV,NYSE,68621,CFRA,FTV,NYSE,2,Coprorate Action Maintained,4,15
SQ,NYSE,68629,CFRA,SQ,NYSE,2,Coprorate Action Maintained,4,15
PFGC,NYSE,68632,CFRA,PFGC,NYSE,2,Coprorate Action Maintained,4,15
SUM,NYSE,68635,CFRA,SUM,NYSE,2,Coprorate Action Maintained,4,15
CC,NYSE,68642,CFRA,CC,NYSE,2,Coprorate Action Maintained,4,15
ETSY,NasdaqGS,68672,CFRA,ETSY,NASDAQ,1,Coprorate Action Maintained,4,15
RUN,NasdaqGS,68726,CFRA,RUN,NASDAQ,1,Coprorate Action Maintained,4,15
TEAM,NasdaqGS,68765,CFRA,TEAM,NASDAQ,1,Coprorate Action Maintained,2,15
INFO,NYSE,68786,CFRA,INFO,NYSE,2,Coprorate Action Maintained,4,15
SHOP,NYSE,68798,CFRA,SHOP,NYSE,2,Coprorate Action Maintained,2,15
USFD,NYSE,68816,CFRA,USFD,NYSE,2,Coprorate Action Maintained,4,15
ADNT,NYSE,68822,CFRA,ADNT,NYSE,2,Coprorate Action Maintained,4,15
UAA,NYSE,68824,CFRA,UAA,NYSE,2,Coprorate Action Maintained,4,15
ZG,NasdaqGS,68836,CFRA,ZG,NASDAQ,1,Coprorate Action Maintained,4,15
NTNX,NasdaqGS,68838,CFRA,NTNX,NASDAQ,1,Coprorate Action Maintained,4,15
HUBB,NYSE,68840,CFRA,HUBB,NYSE,2,Coprorate Action Maintained,4,15
VVV,NYSE,68841,CFRA,VVV,NYSE,2,Coprorate Action Maintained,4,15
YUMC,NYSE,68842,CFRA,YUMC,NYSE,2,Coprorate Action Maintained,4,15
CNDT,NasdaqGS,68849,CFRA,CNDT,NASDAQ,1,Coprorate Action Maintained,4,15
TTD,NasdaqGS,68894,CFRA,TTD,NASDAQ,1,Coprorate Action Maintained,4,15
AMN,NYSE,68898,CFRA,AMN,NYSE,2,Coprorate Action Maintained,4,15
SNAP,NYSE,68937,CFRA,SNAP,NYSE,2,Coprorate Action Maintained,4,15
RELX,NYSE,68943,CFRA,RELX,NYSE,2,Coprorate Action Maintained,2,15
RACE,NYSE,68985,CFRA,RACE,NYSE,2,Coprorate Action Maintained,2,15
SR,NYSE,68991,CFRA,SR,NYSE,2,Coprorate Action Maintained,4,15
COUP,NasdaqGS,69021,CFRA,COUP,NASDAQ,1,Coprorate Action Maintained,4,15
DXC,NYSE,69024,CFRA,DXC,NYSE,2,Coprorate Action Maintained,4,15
INVH,NYSE,69042,CFRA,INVH,NYSE,2,Coprorate Action Maintained,4,15
LW,NYSE,69050,CFRA,LW,NYSE,2,Coprorate Action Maintained,4,15
NOVN,NasdaqGS,69085,CFRA,NOVN,NASDAQ,1,Coprorate Action Maintained,4,15
PK,NYSE,69112,CFRA,PK,NYSE,2,Coprorate Action Maintained,4,15
CVNA,NYSE,69132,CFRA,CVNA,NYSE,2,Coprorate Action Maintained,4,15
GOOS,NYSE,69173,CFRA,GOOS,NYSE,2,Coprorate Action Maintained,2,15
APPN,NasdaqGS,69226,CFRA,APPN,NASDAQ,1,Coprorate Action Maintained,4,15
ATUS,NYSE,69228,CFRA,ATUS,NYSE,2,Coprorate Action Maintained,4,15
JHG,NYSE,69275,CFRA,JHG,NYSE,2,Coprorate Action Maintained,4,15
RDFN,NasdaqGS,69285,CFRA,RDFN,NASDAQ,1,Coprorate Action Maintained,4,15
BKR,NYSE,69316,CFRA,BKR,NYSE,2,Coprorate Action Maintained,4,15
ROKU,NasdaqGS,69342,CFRA,ROKU,NASDAQ,1,Coprorate Action Maintained,4,15
VST,NYSE,69347,CFRA,VST,NYSE,2,Coprorate Action Maintained,4,15
IQV,NYSE,69376,CFRA,IQV,NYSE,2,Coprorate Action Maintained,4,15
NTR,NYSE,69436,CFRA,NTR,NYSE,2,Coprorate Action Maintained,2,15
APTV,NYSE,69465,CFRA,APTV,NYSE,2,Coprorate Action Maintained,4,15
DBX,NasdaqGS,69543,CFRA,DBX,NASDAQ,1,Coprorate Action Maintained,4,15
SPOT,NYSE,69562,CFRA,SPOT,NYSE,2,Coprorate Action Maintained,2,15
CDAY,NYSE,69571,CFRA,CDAY,NYSE,2,Coprorate Action Maintained,4,15
DOCU,NasdaqGS,69574,CFRA,DOCU,NASDAQ,1,Coprorate Action Maintained,4,15
INSP,NYSE,69579,CFRA,INSP,NYSE,2,Coprorate Action Maintained,4,15
EQH,NYSE,69630,CFRA,EQH,NYSE,2,Coprorate Action Maintained,4,15
BJ,NYSE,69680,CFRA,BJ,NYSE,2,Coprorate Action Maintained,4,15
ARLO,NYSE,69726,CFRA,ARLO,NYSE,2,Coprorate Action Maintained,4,15
EVRG,NYSE,69740,CFRA,EVRG,NYSE,2,Coprorate Action Maintained,4,15
NXGN,NasdaqGS,69749,CFRA,NXGN,NASDAQ,1,Coprorate Action Maintained,4,15
GH,NasdaqGS,69811,CFRA,GH,NASDAQ,1,Coprorate Action Maintained,4,15
LTHM,NYSE,69825,CFRA,LTHM,NYSE,2,Coprorate Action Maintained,4,15
PLAN,NYSE,69827,CFRA,PLAN,NYSE,2,Coprorate Action Maintained,4,15
CCEP,NasdaqGS,69855,CFRA,CCEP,NASDAQ,1,Coprorate Action Maintained,2,15
ACA,NYSE,69859,CFRA,ACA,NYSE,2,Coprorate Action Maintained,4,15
LIN,NYSE,69864,CFRA,LIN,NYSE,2,Coprorate Action Maintained,4,15
MRNA,NasdaqGS,69892,CFRA,MRNA,NASDAQ,1,Coprorate Action Maintained,4,15
DELL,NYSE,69900,CFRA,DELL,NYSE,2,Coprorate Action Maintained,4,15
CPRI,NYSE,69902,CFRA,CPRI,NYSE,2,Coprorate Action Maintained,4,15
NFE,NasdaqGS,69926,CFRA,NFE,NASDAQ,1,Coprorate Action Maintained,4,15
LYFT,NasdaqGS,71617,CFRA,LYFT,NASDAQ,1,Coprorate Action Maintained,4,15
DOW,NYSE,71639,CFRA,DOW,NYSE,2,Coprorate Action Maintained,4,15
BYND,NasdaqGS,71673,CFRA,BYND,NASDAQ,1,Coprorate Action Maintained,4,15
UBER,NYSE,71692,CFRA,UBER,NYSE,2,Coprorate Action Maintained,4,15
ZM,NasdaqGS,71694,CFRA,ZM,NASDAQ,1,Coprorate Action Maintained,4,15
PINS,NYSE,71696,CFRA,PINS,NYSE,2,Coprorate Action Maintained,4,15
AVTR,NYSE,71706,CFRA,AVTR,NYSE,2,Coprorate Action Maintained,4,15
TME,NYSE,71719,CFRA,TME,NYSE,2,Coprorate Action Maintained,2,15
CTVA,NYSE,71720,CFRA,CTVA,NYSE,2,Coprorate Action Maintained,4,15
AMCR,NYSE,71722,CFRA,AMCR,NYSE,2,Coprorate Action Maintained,4,15
CHWY,NYSE,71727,CFRA,CHWY,NYSE,2,Coprorate Action Maintained,4,15
IAA,NYSE,71745,CFRA,IAA,NYSE,2,Coprorate Action Maintained,4,15
FOXA,NasdaqGS,71785,CFRA,FOXA,NASDAQ,1,Coprorate Action Maintained,4,15
VIAC,NasdaqGS,76385,CFRA,VIAC,NASDAQ,1,Coprorate Action Maintained,4,15
APA,NasdaqGS,82799,CFRA,APA,NASDAQ,1,Coprorate Action Maintained,4,15
CARR,NYSE,82800,CFRA,CARR,NYSE,2,Coprorate Action Maintained,4,15
STZ,NYSE,82801,CFRA,STZ,NYSE,2,Coprorate Action Maintained,4,15
HWM,NYSE,82802,CFRA,HWM,NYSE,2,Coprorate Action Maintained,4,15
OTIS,NYSE,82803,CFRA,OTIS,NYSE,2,Coprorate Action Maintained,4,15
TT,NYSE,82804,CFRA,TT,NYSE,2,Coprorate Action Maintained,4,15
RTX,NYSE,82805,CFRA,RTX,NYSE,2,Coprorate Action Maintained,4,15
TXG,NasdaqGS,83088,CFRA,TXG,NASDAQ,1,Coprorate Action Maintained,4,15
PFC,NasdaqGS,83094,CFRA,PFC,NASDAQ,1,Coprorate Action Maintained,4,15
PTON,NasdaqGS,83102,CFRA,PTON,NASDAQ,1,Coprorate Action Maintained,4,15
NCNO,NasdaqGS,83253,CFRA,NCNO,NASDAQ,1,Coprorate Action Maintained,4,15
DKNG,NasdaqGS,83319,CFRA,DKNG,NASDAQ,1,Coprorate Action Maintained,4,15
FROG,NasdaqGS,83330,CFRA,FROG,NASDAQ,1,Coprorate Action Maintained,4,15
RKT,NYSE,83337,CFRA,RKT,NYSE,2,Coprorate Action Maintained,4,15
ACI,NYSE,83343,CFRA,ACI,NYSE,2,Coprorate Action Maintained,4,15
AMWL,NYSE,83357,CFRA,AMWL,NYSE,2,Coprorate Action Maintained,4,15
SNOW,NYSE,83358,CFRA,SNOW,NYSE,2,Coprorate Action Maintained,4,15
GDRX,NasdaqGS,84086,CFRA,GDRX,NASDAQ,1,Coprorate Action Maintained,4,15
AZN,NasdaqGS,84098,CFRA,AZN,NASDAQ,1,Coprorate Action Maintained,2,15
AEP,NasdaqGS,84099,CFRA,AEP,NASDAQ,1,Coprorate Action Maintained,4,15
KDP,NasdaqGS,84101,CFRA,KDP,NASDAQ,1,Coprorate Action Maintained,4,15
DASH,NYSE,84916,CFRA,DASH,NYSE,2,Coprorate Action Maintained,4,15
VTRS,NasdaqGS,84923,CFRA,VTRS,NASDAQ,1,Coprorate Action Maintained,4,15
NKLA,NasdaqGS,84924,CFRA,NKLA,NASDAQ,1,Coprorate Action Maintained,4,15
WTRG,NYSE,84925,CFRA,WTRG,NYSE,2,Coprorate Action Maintained,4,15
LUMN,NYSE,84927,CFRA,LUMN,NYSE,2,Coprorate Action Maintained,4,15
MMP,NYSE,84931,CFRA,MMP,NYSE,2,Coprorate Action Maintained,4,15
EPD,NYSE,84933,CFRA,EPD,NYSE,2,Coprorate Action Maintained,4,15
HST,NasdaqGS,84936,CFRA,HST,NASDAQ,1,Coprorate Action Maintained,4,15
ABNB,NasdaqGS,86750,CFRA,ABNB,NASDAQ,1,Coprorate Action Maintained,4,15
OPEN,NasdaqGS,86802,CFRA,OPEN,NASDAQ,1,Coprorate Action Maintained,4,15
AI,NYSE,86822,CFRA,AI,NYSE,2,Coprorate Action Maintained,4,15
RBLX,NYSE,113804,CFRA,RBLX,NYSE,2,Coprorate Action Maintained,4,15
MP,NYSE,113942,CFRA,MP,NYSE,2,Coprorate Action Maintained,4,15
OTLY,NasdaqGS,120068,CFRA,OTLY,NASDAQ,1,Coprorate Action Maintained,2,15
COIN,NasdaqGS,120122,CFRA,COIN,NASDAQ,1,Coprorate Action Maintained,4,15
FSR,NYSE,120221,CFRA,FSR,NYSE,2,Coprorate Action Maintained,4,15
SNY,NasdaqGS,120680,CFRA,SNY,NASDAQ,1,Coprorate Action Maintained,2,15
NWG,NYSE,120683,CFRA,NWG,NYSE,2,Coprorate Action Maintained,2,15
NS,NYSE,120732,CFRA,NS,NYSE,2,Coprorate Action Maintained,4,15
PAA,NasdaqGS,120739,CFRA,PAA,NASDAQ,1,Coprorate Action Maintained,4,15
AB,NYSE,120748,CFRA,AB,NYSE,2,Coprorate Action Maintained,4,15
LCID,NasdaqGS,120784,CFRA,LCID,NASDAQ,1,Coprorate Action Maintained,4,15
SBNY,NasdaqGS,134664,CFRA,SBNY,NASDAQ,1,Coprorate Action Maintained,4,15
GOOG,NasdaqGS,135030,CFRA,GOOG,NASDAQ,1,Coprorate Action Maintained,4,15
MLKN,NasdaqGS,47024,CFRA,MLKN,NASDAQ,1,Coprorate Action Maintained,4,15
BHP,NYSE,43077,CFRA,BHP,NYSE,2,Coprorate Action Maintained,2,15
AMOV,NYSE,45536,CFRA,AMOV,NYSE,2,Coprorate Action Maintained,2,15
WOLF,NasdaqGS,46008,CFRA,WOLF,NASDAQ,1,Coprorate Action Maintained,4,15
MNDT,NasdaqGS,46334,CFRA,MNDT,NASDAQ,1,Coprorate Action Maintained,4,15
LGF.B,NYSE,68833,CFRA,LGF.B,NYSE,2,Coprorate Action Maintained,4,15
